Sentence_ID;Words;Labels;Tags
102;birth;O;0
102;listed;O;0
102;on;O;0
102;the;B-BIRTH_DATE;9
102;application;I-BIRTH_DATE;10
102;is;I-BIRTH_DATE;10
102;December;I-BIRTH_DATE;10
102;3;I-BIRTH_DATE;10
102;rd;I-BIRTH_DATE;10
102;,;I-BIRTH_DATE;10
102;1975;L-BIRTH_DATE;11
103;Lena;O;0
103;,;O;0
103;I;O;0
103;;O;0
103;m;O;0
103;not;O;0
103;sure;O;0
103;which;O;0
103;email;O;0
103;you;O;0
103;prefer;O;0
103;to;O;0
103;use;O;0
103;,;O;0
103;is;O;0
103;it;O;0
103;lenawilson@gmail.com;U-EMAIL;16
103;or;O;0
103;lenawilson@yahoo.com;U-EMAIL;16
103;?;U-PERSON;4
104;Michael;B-PERSON;1
104;,;L-PERSON;3
104;my;O;0
104;email;O;0
104;is;O;0
104;michaelbrown@yahoo.com;U-EMAIL;16
104;,;O;0
104;so;O;0
104;please;O;0
104;add;O;0
104;me;O;0
104;to;O;0
104;the;O;0
104;distribution;O;0
104;list;O;0
104;for;O;0
104;the;O;0
104;weekly;O;0
104;meeting;O;0
104;agendas;O;0
105;If;U-PERSON;4
105;you;O;0
105;need;O;0
105;assistance;O;0
105;,;O;0
105;you;O;0
105;can;O;0
105;email;O;0
105;me;O;0
105;at;O;0
105;sarahj@yahoo.com;U-EMAIL;16
105;or;O;0
105;call;O;0
105;me;O;0
105;at;O;0
105;444;B-SSN_NUMBER;5
105;-;I-SSN_NUMBER;6
105;444;I-SSN_NUMBER;6
105;-;I-SSN_NUMBER;6
105;4444;L-SSN_NUMBER;7
105;.;O;0
106;The;U-PERSON;4
106;date;O;0
106;of;O;0
106;birth;O;0
106;on;O;0
106;file;O;0
106;is;O;0
106;12/25/1990;U-EMAIL;16
107;As;O;0
107;the;O;0
107;head;O;0
107;nurse;O;0
107;at;O;0
107;this;O;0
107;hospital;O;0
107;,;O;0
107;I;O;0
107;am;O;0
107;responsible;O;0
107;for;O;0
107;overseeing;O;0
107;the;O;0
107;care;O;0
107;of;O;0
107;our;O;0
107;patients;O;0
108;Emily;U-PERSON;4
108;is;O;0
108;a;O;0
108;teacher;O;0
108;,;O;0
108;who;O;0
108;is;O;0
108;also;O;0
108;a;O;0
108;talented;O;0
108;painter;O;0
108;and;O;0
108;has;O;0
108;exhibited;O;0
108;her;O;0
108;work;O;0
108;in;O;0
108;local;O;0
108;galleries;O;0
109;Michael;U-PERSON;4
109;is;O;0
109;a;O;0
109;middle;O;0
109;-;O;0
109;aged;O;0
109;man;O;0
109;,;O;0
109;around;O;0
109;60;O;0
109;years;O;0
109;old;O;0
109;,;O;0
109;who;O;0
109;enjoys;O;0
109;spending;O;0
109;his;O;0
109;weekends;O;0
109;golfing;O;0
109;and;O;0
109;playing;O;0
109;tennis;O;0
110;As;O;0
110;the;O;0
110;Vice;B-PERSON;1
110;President;L-PERSON;3
110;of;O;0
110;Compliance;B-BIRTH_DATE;9
110;,;I-BIRTH_DATE;10
110;it;I-BIRTH_DATE;10
110;is;I-BIRTH_DATE;10
110;my;I-BIRTH_DATE;10
110;job;I-BIRTH_DATE;10
110;to;I-BIRTH_DATE;10
110;ensure;I-BIRTH_DATE;10
110;that;I-BIRTH_DATE;10
110;our;I-BIRTH_DATE;10
110;company;I-BIRTH_DATE;10
110;is;I-BIRTH_DATE;10
110;following;I-BIRTH_DATE;10
110;all;I-BIRTH_DATE;10
110;relevant;I-BIRTH_DATE;10
110;laws;I-BIRTH_DATE;10
110;and;I-BIRTH_DATE;10
110;regulations;I-BIRTH_DATE;10
110;,;I-BIRTH_DATE;10
110;and;L-BIRTH_DATE;11
110;to;O;0
110;advise;O;0
110;senior;O;0
110;management;O;0
110;on;O;0
110;compliance;O;0
110;matters;O;0
110;.;O;0
110;My;O;0
110;email;O;0
110;is;O;0
110;vp@company.com;U-EMAIL;16
110;and;O;0
110;my;O;0
110;phone;O;0
110;number;O;0
110;is;O;0
110;123;B-SSN_NUMBER;5
110;-;I-SSN_NUMBER;6
110;456;I-SSN_NUMBER;6
110;-;I-SSN_NUMBER;6
110;7890;L-SSN_NUMBER;7
111;I;O;0
111;am;O;0
111;the;O;0
111;chief;O;0
111;operating;O;0
111;officer;O;0
111;of;O;0
111;this;O;0
111;company;O;0
111;,;O;0
111;and;O;0
111;it;O;0
111;is;O;0
111;my;O;0
111;role;O;0
111;to;O;0
111;oversee;O;0
111;the;O;0
111;day;B-SSN_NUMBER;5
111;-;I-SSN_NUMBER;6
111;to;I-SSN_NUMBER;6
111;-;I-SSN_NUMBER;6
111;day;L-SSN_NUMBER;7
111;operations;O;0
111;and;O;0
111;ensure;O;0
111;that;O;0
111;we;O;0
111;are;O;0
111;running;O;0
111;efficiently;O;0
112;The;U-PERSON;4
112;person;O;0
112;s;O;0
112;bornday;O;0
112;is;O;0
112;recorded;O;0
112;as;O;0
112;08/30/22;O;0
113;I;O;0
113;am;O;0
113;Sarah;B-PERSON;1
113;Johnson;L-PERSON;3
113;and;O;0
113;I;O;0
113;am;O;0
113;the;O;0
113;Chief;O;0
113;Risk;B-PERSON;1
113;Officer;L-PERSON;3
113;at;O;0
113;JKL;O;0
113;Corporation;O;0
113;.;O;0
113;I;O;0
113;am;O;0
113;50;O;0
113;years;O;0
113;old;O;0
113;and;O;0
113;my;O;0
113;birthdate;O;0
113;is;O;0
113;September;B-BIRTH_DATE;9
113;26;I-BIRTH_DATE;10
113;,;I-BIRTH_DATE;10
113;1973;L-BIRTH_DATE;11
113;.;O;0
113;My;U-PERSON;4
113;email;O;0
113;is;O;0
113;cro@jkl.com;U-EMAIL;16
113;and;O;0
113;my;O;0
113;phone;O;0
113;number;O;0
113;is;O;0
113;456;B-SSN_NUMBER;5
113;-;I-SSN_NUMBER;6
113;789;I-SSN_NUMBER;6
113;-;I-SSN_NUMBER;6
113;123;L-SSN_NUMBER;7
114;If;U-PERSON;4
114;you;O;0
114;need;O;0
114;assistance;O;0
114;,;O;0
114;you;O;0
114;can;O;0
114;email;O;0
114;me;O;0
114;at;O;0
114;sarahp@yahoo.com;O;0
114;or;O;0
114;call;O;0
114;me;O;0
114;at;O;0
114;777;B-SSN_NUMBER;5
114;-;I-SSN_NUMBER;6
114;777;I-SSN_NUMBER;6
114;-;I-SSN_NUMBER;6
114;7777;L-SSN_NUMBER;7
114;.;O;0
115;I;O;0
115;am;O;0
115;the;O;0
115;head;O;0
115;of;O;0
115;HR;O;0
115;at;O;0
115;this;O;0
115;company;O;0
115;,;O;0
115;and;O;0
115;it;O;0
115;is;O;0
115;my;O;0
115;job;O;0
115;to;O;0
115;manage;O;0
115;and;O;0
115;develop;O;0
115;our;O;0
115;human;O;0
115;capital;O;0
116;As;O;0
116;the;O;0
116;chief;O;0
116;scientist;O;0
116;at;O;0
116;this;O;0
116;research;O;0
116;facility;O;0
116;,;O;0
116;I;O;0
116;am;O;0
116;committed;O;0
116;to;O;0
116;conducting;O;0
116;groundbreaking;O;0
116;research;O;0
116;and;O;0
116;making;O;0
116;significant;O;0
116;contributions;O;0
116;to;O;0
116;my;O;0
116;field;O;0
117;My;O;0
117;phone;O;0
117;number;O;0
117;is;O;0
117;555;B-SSN_NUMBER;5
117;-;I-SSN_NUMBER;6
117;555;I-SSN_NUMBER;6
117;-;I-SSN_NUMBER;6
117;1212;L-SSN_NUMBER;7
117;,;O;0
117;feel;O;0
117;free;O;0
117;to;O;0
117;call;O;0
117;or;O;0
117;text;O;0
117;.;O;0
118;Samantha;B-PERSON;1
118;,;L-PERSON;3
118;I;O;0
118;just;O;0
118;sent;O;0
118;you;O;0
118;a;O;0
118;text;O;0
118;with;O;0
118;my;O;0
118;phone;O;0
118;number;O;0
118;,;O;0
118;it;O;0
118;s;B-PHONE_NUMBER;0
118;(;I-PHONE_NUMBER;0
118;678;I-PHONE_NUMBER;0
118;);I-PHONE_NUMBER;0
118;901;I-PHONE_NUMBER;0
118;-;I-PHONE_NUMBER;0
118;2345;L-PHONE_NUMBER;0
118;,;O;0
118;can;O;0
118;you;O;0
118;please;O;0
118;confirm;O;0
118;receipt;O;0
118;?;O;0
119;If;U-PERSON;4
119;you;O;0
119;have;O;0
119;any;O;0
119;questions;O;0
119;,;O;0
119;you;O;0
119;can;O;0
119;email;O;0
119;me;O;0
119;at;O;0
119;janeg@outlook.com;U-EMAIL;16
119;or;O;0
119;call;O;0
119;me;O;0
119;at;O;0
119;999;B-SSN_NUMBER;5
119;-;I-SSN_NUMBER;6
119;999;I-SSN_NUMBER;6
119;-;I-SSN_NUMBER;6
119;9999;L-SSN_NUMBER;7
119;.;O;0
120;Chris;B-PERSON;1
120;,;L-PERSON;3
120;I;O;0
120;sent;O;0
120;the;O;0
120;invitation;O;0
120;to;O;0
120;your;O;0
120;email;O;0
120;,;O;0
120;chrisanderson@outlook.com;B-BIRTH_DATE;9
120;,;I-BIRTH_DATE;10
120;so;I-BIRTH_DATE;10
120;please;I-BIRTH_DATE;10
120;let;I-BIRTH_DATE;10
120;me;I-BIRTH_DATE;10
120;know;I-BIRTH_DATE;10
120;if;I-BIRTH_DATE;10
120;you;I-BIRTH_DATE;10
120;can;L-BIRTH_DATE;11
121;My;B-PERSON;1
121;name;L-PERSON;3
121;is;O;0
121;William;B-PERSON;1
121;Johnson;L-PERSON;3
121;and;O;0
121;I;O;0
121;am;O;0
121;the;O;0
121;Risk;B-BIRTH_DATE;9
121;Manager;I-BIRTH_DATE;10
121;at;I-BIRTH_DATE;10
121;YZ;I-BIRTH_DATE;10
121;Company;I-BIRTH_DATE;10
121;.;I-BIRTH_DATE;10
121;I;I-BIRTH_DATE;10
121;am;I-BIRTH_DATE;10
121;40;I-BIRTH_DATE;10
121;years;I-BIRTH_DATE;10
121;old;I-BIRTH_DATE;10
121;and;I-BIRTH_DATE;10
121;my;I-BIRTH_DATE;10
121;birthdate;I-BIRTH_DATE;10
121;is;I-BIRTH_DATE;10
121;October;I-BIRTH_DATE;10
121;6;I-BIRTH_DATE;10
121;,;I-BIRTH_DATE;10
121;1983;L-BIRTH_DATE;11
121;.;O;0
121;My;U-PERSON;4
121;email;O;0
121;is;O;0
121;riskmgr@yz.com;U-EMAIL;16
121;and;O;0
121;my;O;0
121;phone;O;0
121;number;O;0
121;is;O;0
121;345;B-SSN_NUMBER;5
121;-;I-SSN_NUMBER;6
121;678;I-SSN_NUMBER;6
121;-;I-SSN_NUMBER;6
121;9012;L-SSN_NUMBER;7
122;Alexis;U-PERSON;4
122;is;O;0
122;a;O;0
122;young;O;0
122;adult;O;0
122;,;O;0
122;in;O;0
122;her;O;0
122;mid-20;O;0
122;s;O;0
122;,;O;0
122;who;O;0
122;works;O;0
122;as;O;0
122;a;O;0
122;graphic;O;0
122;designer;O;0
122;at;O;0
122;an;O;0
122;advertising;O;0
122;agency;O;0
123;You;U-PERSON;4
123;can;O;0
123;contact;O;0
123;me;O;0
123;at;O;0
123;my;O;0
123;email;O;0
123;,;O;0
123;johns@gmail.com;B-PERSON;1
123;,;L-PERSON;3
123;or;O;0
123;by;O;0
123;phone;O;0
123;at;O;0
123;555;B-SSN_NUMBER;5
123;-;I-SSN_NUMBER;6
123;555;I-SSN_NUMBER;6
123;-;I-SSN_NUMBER;6
123;5555;L-SSN_NUMBER;7
123;.;O;0
124;Megan;B-PERSON;1
124;,;L-PERSON;3
124;I;O;0
124;just;O;0
124;sent;O;0
124;you;O;0
124;a;O;0
124;text;O;0
124;message;O;0
124;with;O;0
124;my;O;0
124;phone;O;0
124;number;O;0
124;,;O;0
124;it;O;0
124;s;B-PHONE_NUMBER;0
124;(;I-PHONE_NUMBER;0
124;456;I-PHONE_NUMBER;0
124;);I-PHONE_NUMBER;0
124;789;I-PHONE_NUMBER;0
124;-;I-PHONE_NUMBER;0
124;123;L-PHONE_NUMBER;0
124;,;O;0
124;can;O;0
124;you;O;0
124;please;O;0
124;confirm;O;0
124;receipt;O;0
124;?;O;0
125;Samantha;U-PERSON;4
125;is;O;0
125;a;O;0
125;teenage;O;0
125;girl;O;0
125;,;O;0
125;around;O;0
125;17;O;0
125;years;O;0
125;old;O;0
125;,;O;0
125;who;O;0
125;is;O;0
125;a;O;0
125;talented;O;0
125;dancer;O;0
125;and;O;0
125;participates;O;0
125;in;O;0
125;local;O;0
125;competitions;O;0
126;I;O;0
126;am;O;0
126;the;O;0
126;financial;O;0
126;manager;O;0
126;at;O;0
126;this;O;0
126;company;O;0
126;,;O;0
126;and;O;0
126;it;O;0
126;is;O;0
126;my;O;0
126;job;O;0
126;to;O;0
126;oversee;O;0
126;the;O;0
126;financial;O;0
126;planning;O;0
126;and;O;0
126;budgeting;O;0
126;for;O;0
126;the;O;0
126;organization;O;0
127;Elizabeth;U-PERSON;4
127;,;O;0
127;I;O;0
127;gave;O;0
127;you;O;0
127;my;O;0
127;business;O;0
127;card;O;0
127;with;O;0
127;my;O;0
127;phone;O;0
127;number;O;0
127;,;O;0
127;(;O;0
127;123;O;0
127;);O;0
127;456;O;0
127;-;O;0
127;7890;O;0
127;,;O;0
127;so;O;0
127;please;O;0
127;don;O;0
127;;O;0
127;t;O;0
127;hesitate;O;0
127;to;O;0
127;call;O;0
127;me;O;0
127;with;O;0
127;any;O;0
127;questions;O;0
127;or;O;0
127;concerns;O;0
128;Steven;U-PERSON;4
128;is;O;0
128;a;O;0
128;engineer;O;0
128;,;O;0
128;who;O;0
128;works;O;0
128;for;O;0
128;a;O;0
128;tech;O;0
128;startup;O;0
128;in;O;0
128;Silicon;O;0
128;Valley;U-PERSON;4
129;According;B-PERSON;1
129;to;L-PERSON;3
129;the;O;0
129;date;O;0
129;of;O;0
129;birth;O;0
129;listed;O;0
129;on;O;0
129;the;O;0
129;insurance;O;0
129;policy;O;0
129;,;O;0
129;the;O;0
129;individual;O;0
129;was;O;0
129;born;O;0
129;on;O;0
129;May;B-BIRTH_DATE;9
129;24;I-BIRTH_DATE;10
129;th;I-BIRTH_DATE;10
129;,;I-BIRTH_DATE;10
129;1990;L-BIRTH_DATE;11
130;As;O;0
130;the;O;0
130;head;O;0
130;of;O;0
130;administration;O;0
130;at;O;0
130;this;O;0
130;organization;O;0
130;,;O;0
130;I;O;0
130;am;O;0
130;responsible;O;0
130;for;O;0
130;managing;O;0
130;the;O;0
130;administrative;O;0
130;functions;O;0
130;and;O;0
130;processes;O;0
130;of;O;0
130;the;O;0
130;company;O;0
131;According;B-PERSON;1
131;to;L-PERSON;3
131;the;O;0
131;date;O;0
131;of;O;0
131;birth;O;0
131;listed;O;0
131;on;O;0
131;the;O;0
131;insurance;O;0
131;policy;O;0
131;,;O;0
131;the;O;0
131;individual;O;0
131;was;O;0
131;born;O;0
131;on;O;0
131;January;B-BIRTH_DATE;9
131;1;I-BIRTH_DATE;10
131;st;I-BIRTH_DATE;10
131;,;I-BIRTH_DATE;10
131;1992;L-BIRTH_DATE;11
132;Michael;B-PERSON;1
132;,;L-PERSON;3
132;my;O;0
132;phone;O;0
132;number;O;0
132;is;O;0
132;777;B-SSN_NUMBER;5
132;-;I-SSN_NUMBER;6
132;777;I-SSN_NUMBER;6
132;-;I-SSN_NUMBER;6
132;1212;L-SSN_NUMBER;7
132;,;O;0
132;so;O;0
132;please;O;0
132;add;O;0
132;me;O;0
132;to;O;0
132;the;O;0
132;group;O;0
132;chat;O;0
132;for;O;0
132;updates;O;0
132;on;O;0
132;the;O;0
132;project;O;0
133;Mrs.;O;0
133;Karen;B-PERSON;1
133;,;L-PERSON;3
133;a;O;0
133;sixty;O;0
133;year;O;0
133;old;O;0
133;woman;O;0
133;,;O;0
133;is;O;0
133;a;O;0
133;retired;O;0
133;accountant;O;0
133;and;O;0
133;enjoys;O;0
133;spending;O;0
133;her;O;0
133;time;O;0
133;gardening;O;0
133;and;O;0
133;reading;O;0
134;You;O;0
134;can;O;0
134;reach;O;0
134;me;O;0
134;at;O;0
134;my;O;0
134;email;O;0
134;,;O;0
134;mikec@hotmail.com;B-BIRTH_DATE;9
134;,;I-BIRTH_DATE;10
134;or;I-BIRTH_DATE;10
134;by;I-BIRTH_DATE;10
134;phone;I-BIRTH_DATE;10
134;at;I-BIRTH_DATE;10
134;999;I-BIRTH_DATE;10
134;-;I-BIRTH_DATE;10
134;999;I-BIRTH_DATE;10
134;-;I-BIRTH_DATE;10
134;9999;L-BIRTH_DATE;11
134;.;O;0
135;I;O;0
135;am;O;0
135;Mary;B-PERSON;1
135;Smith;L-PERSON;3
135;and;O;0
135;I;O;0
135;am;O;0
135;the;O;0
135;Director;O;0
135;of;O;0
135;Compliance;O;0
135;at;O;0
135;DEF;O;0
135;Inc.;O;0
135;I;O;0
135;am;O;0
135;45;O;0
135;years;O;0
135;old;O;0
135;and;O;0
135;my;O;0
135;birthdate;O;0
135;is;O;0
135;November;B-BIRTH_DATE;9
135;14;I-BIRTH_DATE;10
135;,;I-BIRTH_DATE;10
135;1978;L-BIRTH_DATE;11
135;.;B-PERSON;1
135;My;L-PERSON;3
135;email;O;0
135;is;O;0
135;director@def.com;U-EMAIL;16
135;and;U-PERSON;4
135;my;O;0
135;phone;O;0
135;number;O;0
135;is;O;0
135;890;B-SSN_NUMBER;5
135;-;I-SSN_NUMBER;6
135;123;I-SSN_NUMBER;6
135;-;I-SSN_NUMBER;6
135;4567;L-SSN_NUMBER;7
136;If;U-PERSON;4
136;you;O;0
136;need;O;0
136;assistance;O;0
136;,;O;0
136;you;O;0
136;can;O;0
136;email;O;0
136;me;O;0
136;at;O;0
136;sarahm@yahoo.com;U-EMAIL;16
136;or;O;0
136;call;O;0
136;me;O;0
136;at;O;0
136;111;B-SSN_NUMBER;5
136;-;I-SSN_NUMBER;6
136;111;I-SSN_NUMBER;6
136;-;I-SSN_NUMBER;6
136;1111;L-SSN_NUMBER;7
136;.;O;0
137;My;B-PERSON;1
137;name;L-PERSON;3
137;is;O;0
137;William;B-PERSON;1
137;Williams;L-PERSON;3
137;and;O;0
137;I;O;0
137;am;O;0
137;the;O;0
137;Risk;B-BIRTH_DATE;9
137;Manager;I-BIRTH_DATE;10
137;at;I-BIRTH_DATE;10
137;YZ;I-BIRTH_DATE;10
137;Company;I-BIRTH_DATE;10
137;.;I-BIRTH_DATE;10
137;I;I-BIRTH_DATE;10
137;am;I-BIRTH_DATE;10
137;35;I-BIRTH_DATE;10
137;years;I-BIRTH_DATE;10
137;old;I-BIRTH_DATE;10
137;and;I-BIRTH_DATE;10
137;my;I-BIRTH_DATE;10
137;birthdate;I-BIRTH_DATE;10
137;is;I-BIRTH_DATE;10
137;June;I-BIRTH_DATE;10
137;22;I-BIRTH_DATE;10
137;,;I-BIRTH_DATE;10
137;1988;L-BIRTH_DATE;11
137;.;O;0
137;My;U-PERSON;4
137;email;O;0
137;is;O;0
137;riskmgr@yz.com;U-EMAIL;16
137;and;O;0
137;my;O;0
137;phone;O;0
137;number;O;0
137;is;O;0
137;567;B-SSN_NUMBER;5
137;-;I-SSN_NUMBER;6
137;890;I-SSN_NUMBER;6
137;-;I-SSN_NUMBER;6
137;1234;L-SSN_NUMBER;7
138;The;U-PERSON;4
138;date;O;0
138;of;O;0
138;birth;O;0
138;recorded;O;0
138;in;O;0
138;the;O;0
138;system;O;0
138;is;O;0
138;August;B-BIRTH_DATE;9
138;8;I-BIRTH_DATE;10
138;th;I-BIRTH_DATE;10
138;,;I-BIRTH_DATE;10
138;1995;L-BIRTH_DATE;11
139;I;O;0
139;am;O;0
139;the;O;0
139;financial;O;0
139;strategist;O;0
139;at;O;0
139;this;O;0
139;company;O;0
139;,;O;0
139;and;O;0
139;it;O;0
139;is;O;0
139;my;O;0
139;job;O;0
139;to;O;0
139;develop;O;0
139;and;O;0
139;implement;O;0
139;financial;O;0
139;plans;O;0
139;for;O;0
139;the;O;0
139;organization;O;0
140;I;O;0
140;am;O;0
140;Mary;B-PERSON;1
140;Williams;L-PERSON;3
140;and;O;0
140;I;O;0
140;am;O;0
140;the;O;0
140;Director;O;0
140;of;O;0
140;Compliance;O;0
140;at;O;0
140;DEF;O;0
140;Inc.;O;0
140;I;O;0
140;am;O;0
140;50;O;0
140;years;O;0
140;old;O;0
140;and;O;0
140;my;O;0
140;birthdate;O;0
140;is;O;0
140;March;B-BIRTH_DATE;9
140;21;I-BIRTH_DATE;10
140;,;I-BIRTH_DATE;10
140;1973;L-BIRTH_DATE;11
140;.;O;0
140;My;U-PERSON;4
140;email;O;0
140;is;O;0
140;director@def.com;U-EMAIL;16
140;and;U-PERSON;4
140;my;O;0
140;phone;O;0
140;number;O;0
140;is;O;0
140;456;B-SSN_NUMBER;5
140;-;I-SSN_NUMBER;6
140;789;I-SSN_NUMBER;6
140;-;I-SSN_NUMBER;6
140;123;L-SSN_NUMBER;7
141;Alexis;B-PERSON;1
141;,;L-PERSON;3
141;my;O;0
141;phone;O;0
141;number;O;0
141;is;O;0
141;(;O;0
141;567;O;0
141;);O;0
141;890;O;0
141;-;O;0
141;1234;O;0
141;,;O;0
141;so;O;0
141;please;O;0
141;add;O;0
141;me;O;0
141;to;O;0
141;the;O;0
141;group;O;0
141;chat;O;0
141;for;O;0
141;updates;O;0
141;on;O;0
141;the;O;0
141;project;O;0
142;I;O;0
142;am;O;0
142;Sarah;B-PERSON;1
142;Davis;L-PERSON;3
142;,;O;0
142;the;O;0
142;Chief;O;0
142;Risk;B-PERSON;1
142;Officer;L-PERSON;3
142;at;O;0
142;IJKL;O;0
142;Corporation;O;0
142;.;O;0
142;I;O;0
142;am;O;0
142;30;O;0
142;years;O;0
142;old;O;0
142;and;O;0
142;my;O;0
142;birthdate;O;0
142;is;O;0
142;January;B-BIRTH_DATE;9
142;1;I-BIRTH_DATE;10
142;,;I-BIRTH_DATE;10
142;1993;L-BIRTH_DATE;11
142;.;B-PERSON;1
142;My;L-PERSON;3
142;email;O;0
142;is;O;0
142;cro@ijkl.com;U-EMAIL;16
142;and;O;0
142;my;O;0
142;phone;O;0
142;number;O;0
142;is;O;0
142;678;B-SSN_NUMBER;5
142;-;I-SSN_NUMBER;6
142;901;I-SSN_NUMBER;6
142;-;I-SSN_NUMBER;6
142;2345;L-SSN_NUMBER;7
143;Matthew;B-PERSON;1
143;,;L-PERSON;3
143;I;O;0
143;just;O;0
143;sent;O;0
143;you;O;0
143;an;O;0
143;email;O;0
143;at;O;0
143;matthewjohnson@yahoo.com;O;0
143;with;O;0
143;the;O;0
143;login;O;0
143;information;O;0
143;for;O;0
143;the;O;0
143;new;O;0
143;system;O;0
143;,;O;0
143;can;O;0
143;you;O;0
143;please;O;0
143;check;O;0
143;and;O;0
143;confirm;O;0
143;receipt;O;0
143;?;O;0
144;My;B-PERSON;1
144;name;L-PERSON;3
144;is;O;0
144;Robert;B-PERSON;1
144;Johnson;L-PERSON;3
144;and;O;0
144;I;O;0
144;am;O;0
144;the;O;0
144;Manager;U-PERSON;4
144;of;O;0
144;Internal;B-BIRTH_DATE;9
144;Audit;I-BIRTH_DATE;10
144;at;I-BIRTH_DATE;10
144;GHI;L-BIRTH_DATE;11
144;Enterprises;U-PERSON;4
144;.;O;0
144;I;O;0
144;am;O;0
144;50;O;0
144;years;O;0
144;old;O;0
144;and;O;0
144;my;O;0
144;birthdate;O;0
144;is;O;0
144;December;B-BIRTH_DATE;9
144;21;I-BIRTH_DATE;10
144;,;I-BIRTH_DATE;10
144;1973;L-BIRTH_DATE;11
144;.;O;0
144;My;U-PERSON;4
144;email;O;0
144;is;O;0
144;audit@ghi.com;U-EMAIL;16
144;and;O;0
144;my;O;0
144;phone;O;0
144;number;O;0
144;is;O;0
144;901;B-SSN_NUMBER;5
144;-;I-SSN_NUMBER;6
144;234;I-SSN_NUMBER;6
144;-;I-SSN_NUMBER;6
144;5678;L-SSN_NUMBER;7
145;As;O;0
145;the;O;0
145;head;O;0
145;of;O;0
145;financial;O;0
145;planning;O;0
145;at;O;0
145;this;O;0
145;company;O;0
145;,;O;0
145;I;O;0
145;am;O;0
145;responsible;O;0
145;for;O;0
145;developing;O;0
145;and;O;0
145;implementing;O;0
145;financial;O;0
145;strategies;O;0
145;for;O;0
145;the;O;0
145;organization;O;0
146;The;U-PERSON;4
146;date;O;0
146;of;O;0
146;birth;O;0
146;provided;O;0
146;on;O;0
146;the;O;0
146;social;O;0
146;security;O;0
146;card;O;0
146;is;O;0
146;January;B-BIRTH_DATE;9
146;1;I-BIRTH_DATE;10
146;st;I-BIRTH_DATE;10
146;,;I-BIRTH_DATE;10
146;1989;L-BIRTH_DATE;11
147;Dr.;O;0
147;Maria;U-PERSON;4
147;,;O;0
147;a;O;0
147;fifty;O;0
147;year;O;0
147;old;O;0
147;doctor;O;0
147;,;O;0
147;specializes;O;0
147;in;O;0
147;pediatric;O;0
147;medicine;O;0
147;and;O;0
147;works;O;0
147;at;O;0
147;the;O;0
147;local;O;0
147;hospital;O;0
148;Maria;U-PERSON;4
148;is;O;0
148;a;O;0
148;recent;O;0
148;college;O;0
148;graduate;O;0
148;,;O;0
148;who;O;0
148;is;O;0
148;searching;O;0
148;for;O;0
148;her;O;0
148;first;O;0
148;job;O;0
148;in;O;0
148;the;O;0
148;journalism;O;0
148;industry;O;0
149;Robert;B-PERSON;1
149;,;L-PERSON;3
149;my;O;0
149;work;O;0
149;email;O;0
149;is;O;0
149;robertsmith@company.com;U-EMAIL;16
149;,;O;0
149;but;O;0
149;you;O;0
149;can;O;0
149;also;O;0
149;reach;O;0
149;me;O;0
149;at;O;0
149;my;O;0
149;personal;O;0
149;email;O;0
149;,;O;0
149;robertsmith@gmail.com;B-PERSON;1
149;,;L-PERSON;3
149;if;O;0
149;you;O;0
149;need;O;0
149;to;O;0
149;contact;O;0
149;me;O;0
149;after;O;0
149;hours;O;0
150;Elizabeth;U-PERSON;4
150;,;O;0
150;a;O;0
150;financial;O;0
150;advisor;O;0
150;at;O;0
150;a;O;0
150;wealth;O;0
150;management;O;0
150;company;O;0
150;,;O;0
150;can;O;0
150;be;O;0
150;reached;O;0
150;at;O;0
150;elizabethjohnson@finance.com;U-EMAIL;16
150;for;O;0
150;help;O;0
150;with;O;0
150;estate;O;0
150;planning;O;0
150;and;O;0
150;asset;O;0
150;allocation;O;0
151;Ashley;B-PERSON;1
151;,;L-PERSON;3
151;my;O;0
151;phone;O;0
151;number;O;0
151;is;O;0
151;(;O;0
151;456;O;0
151;);B-SSN_NUMBER;5
151;789;I-SSN_NUMBER;6
151;-;I-SSN_NUMBER;6
151;123;L-SSN_NUMBER;7
151;,;O;0
151;so;O;0
151;please;O;0
151;send;O;0
151;me;O;0
151;a;O;0
151;message;O;0
151;if;O;0
151;you;O;0
151;need;O;0
151;to;O;0
151;reach;O;0
151;me;O;0
151;after;O;0
151;hours;O;0
152;As;O;0
152;the;O;0
152;lead;O;0
152;designer;O;0
152;at;O;0
152;this;O;0
152;agency;O;0
152;,;O;0
152;I;O;0
152;am;O;0
152;responsible;O;0
152;for;O;0
152;creating;O;0
152;visually;O;0
152;striking;O;0
152;and;O;0
152;effective;O;0
152;designs;O;0
152;for;O;0
152;our;O;0
152;clients;O;0
153;If;U-PERSON;4
153;you;O;0
153;need;O;0
153;assistance;O;0
153;,;O;0
153;you;O;0
153;can;O;0
153;email;O;0
153;me;O;0
153;at;O;0
153;sarahm@yahoo.com;U-EMAIL;16
153;or;O;0
153;call;O;0
153;me;O;0
153;at;O;0
153;111;B-SSN_NUMBER;5
153;-;I-SSN_NUMBER;6
153;111;I-SSN_NUMBER;6
153;-;I-SSN_NUMBER;6
153;1111;L-SSN_NUMBER;7
153;.;O;0
154;The;U-PERSON;4
154;employee;O;0
154;s;O;0
154;date;O;0
154;of;O;0
154;birth;O;0
154;is;O;0
154;listed;O;0
154;as;O;0
154;October;B-BIRTH_DATE;9
154;10;I-BIRTH_DATE;10
